451,7512022.3487,4687679.3387,676.8280,1
452,7512022.8634,4687675.3720,676.8600,2
453,7512024.5729,4687662.1963,677.1210,3
454,7512035.2854,4687662.3001,675.9350,4
455,7512033.4117,4687676.7406,675.4890,5
456,7512043.1075,4687677.9987,675.5300,6
457,7512045.1321,4687662.3955,674.5880,7
458,7512054.2942,4687662.4843,673.3940,8
459,7512052.1293,4687679.1693,672.4210,9
460,7512060.5946,4687680.2676,672.2500,10
461,7512062.8912,4687662.5677,672.4590,11
462,7512069.8199,4687681.4646,670.9910,12
30414,7512014.2160,4687672.4230,678.1230,30414
51584,7512069.1010,4687662.6280,672.1690,51584
51585,7512070.1960,4687671.5220,671.4540,51585
51598,7512069.6680,4687685.4790,670.6630,51598
51599,7512012.9910,4687678.1250,678.2970,51599
51601,7512016.1620,4687662.1150,678.6100,51601
